mk.names	chr	pos.ind	pos.cM	log10pval	W117	UH250	Mo17	B73	EC169	F353
PZE-101000083	1	1	0	0.068322430338353	0.275490214691475	0.791530282332975	-0.828813033635741	-0.461610221799977	0.745147162527745	NA
PZE-101000161	1	2	0.1	0.0683226647194736	0.275489539152849	-0.828813032831205	0.745147161353502	0.791530281360799	-0.461610219663046	NA
PZE-101000344	1	3	0.7	0.0683312546988692	0.275489752652469	-0.828589463175889	0.745147118319116	0.791530245731914	-0.461610141347458	NA
PZE-101000424	1	4	0.8	0.0685627658529115	0.274828152164092	-0.828551454369143	0.745145959331851	0.791529286187138	-0.461608032181395	NA
PZE-101000370	1	5	1	0.0688598523692672	0.273986396471072	-0.828476047327777	0.745144474441658	0.791528056821679	-0.46160532993199	NA
PZE-101000754	1	6	1.4	0.0687665382461893	0.274269412614035	-0.8283277584751	0.74514494055477	0.79152844272456	-0.461606178178377	NA
PZE-101000169	1	7	1.5	0.0685984407039834	0.274754831413634	-0.828291220312555	0.74514578088172	0.7915291384453	-0.461607707431909	NA
PZE-101000256	1	8	1.7	0.0680914086564104	0.276224316998673	-0.828218781394855	0.745148320755396	0.791531241248687	-0.461612329588185	NA
PZE-101001094	1	9	1.8	0.0677544841982515	0.277207412461384	-0.828182876365965	0.745150012861691	0.791532642171021	-0.461615408957553	NA
PZE-101000659	1	10	1.9	0.0673623246180586	0.791534276416683	0.278354912253909	-0.461619001207945	-0.828184229934386	0.745151986788477	NA
PZE-101001110	1	11	2.2	0.0671264487537937	0.791535261290756	0.279052126312045	-0.461615550912718	-0.828185047891437	0.745153176370769	NA
PZE-101000431	1	12	2.3	0.0707101199455489	0.791520449223262	0.278038618989278	-0.443126455389878	-0.828172746155342	0.745135285471467	NA
PZE-101000442	1	13	2.4	0.0740893228756547	0.791506764164565	0.278147237421605	-0.425174213511565	-0.828161380405765	0.745118755872113	NA
PZE-101000530	1	14	2.5	0.0776435032533305	0.791492643980254	0.278257088792445	-0.407777737042618	-0.82814965325626	0.745101700749117	NA
PZE-101001114	1	15	2.6	0.0814225865609048	0.791477915929305	0.278224260765301	-0.390955306121299	-0.828137421190048	0.745083911391343	NA
PZE-101001280	1	16	2.7	0.085372166643358	0.791462815356023	0.278190558095465	-0.374722421260142	-0.828124879831492	0.745064345965796	NA
PZE-101000673	1	17	3	0.101135028324936	0.791405129340015	0.278060306091578	-0.329631161757587	-0.828080506066893	0.70631129218631	NA
PZE-101001107	1	18	3.1	0.0990747401729559	0.791413049912361	0.298030762333768	-0.315889493370095	-0.828087771054638	0.694014182814915	NA
PZE-101002282	1	19	3.4	0.0901856983314257	0.824759577975611	0.376133412988785	-0.278329980873153	-0.828118154591988	0.659321342356472	NA
