mk.names	chr	pos.ind	pos.cM	N.QTL	QTL.prof_1	QTL.prof_2	QTL.prof_3	QTL.prof_4	QTL.prof_5	QTL.prof_6	QTL.prof_7	QTL.prof_8	QTL.prof_9	QTL.prof_10	QTL.prof_11	QTL.prof_12	QTL.prof_13	QTL.prof_14	QTL.prof_15	QTL.prof_16	QTL.prof_17	QTL.prof_18	QTL.prof_19	QTL.prof_20	QTL.prof_21	QTL.prof_22	QTL.prof_23	QTL.prof_24	QTL.prof_25	QTL.prof_26	QTL.prof_27	QTL.prof_28	QTL.prof_29	QTL.prof_30	QTL.prof_31	QTL.prof_32	QTL.prof_33	QTL.prof_34	QTL.prof_35	QTL.prof_36	QTL.prof_37	QTL.prof_38	QTL.prof_39	QTL.prof_40	QTL.prof_41	QTL.prof_42	QTL.prof_43	QTL.prof_44	QTL.prof_45	QTL.prof_46	QTL.prof_47	QTL.prof_48	QTL.prof_49	QTL.prof_50	QTL.prof_51	QTL.prof_52	QTL.prof_53	QTL.prof_54	QTL.prof_55	QTL.prof_56	QTL.prof_57	QTL.prof_58	QTL.prof_59	QTL.prof_60	QTL.prof_61	QTL.prof_62	QTL.prof_63	QTL.prof_64	QTL.prof_65	QTL.prof_66	QTL.prof_67	QTL.prof_68	QTL.prof_69	QTL.prof_70	QTL.prof_71	QTL.prof_72	QTL.prof_73	QTL.prof_74	QTL.prof_75	QTL.prof_76	QTL.prof_77	QTL.prof_78	QTL.prof_79	QTL.prof_80	QTL.prof_81	QTL.prof_82	QTL.prof_83	QTL.prof_84	QTL.prof_85	QTL.prof_86	QTL.prof_87	QTL.prof_88	QTL.prof_89	QTL.prof_90	QTL.prof_91	QTL.prof_92	QTL.prof_93	QTL.prof_94	QTL.prof_95	QTL.prof_96	QTL.prof_97	QTL.prof_98	QTL.prof_99	QTL.prof_100
PZE-101000424	1	1	0.8	2	1.90858905805551	1.80156078422586	1.84186005134709	0.411117333847601	0.960698556596851	1.58910945604303	1.08977143185652	1.9876940140653	2.40500468576091	0.38239736681549	0.682281258236818	0.59897751033921	2.7348902766043	1.7517378560802	0.326525423323748	0.805294715965103	0.595637043686988	1.84383227206156	0.412418444828248	1.86208955942874	1.05674579276546	1.93214442066541	0.516235958548111	2.36744117655937	1.97179547365364	1.31396008459772	4.12954239835661	1.67567541491106	1.33865843343008	0.50414607836756	0.821761718838908	3.54920915386035	1.34696749136328	0.969707556301365	0.889182880205961	4.28781364977003	2.27529468624511	0.771510460599123	0.426119356164009	0.881020120350974	0.739500607934426	0.903452812574433	1.49818604172688	0.926397278781365	0.762290554315363	1.01485907225381	1.90157693951635	1.691818226385	2.01294853598326	0.426049434646809	0.979470556333082	2.02983039625588	0.81262725550326	0.579060082966144	1.93922275175666	0.607882512137193	0.771670635613446	2.71162477406269	3.31148264615339	1.29228605376827	1.8154874368663	1.64626165013141	1.40775163531664	1.48201509904061	1.13223308631154	2.00238839748692	1.10371446133246	1.21056247874243	1.21546991322267	2.04447158116146	0.954625435634473	1.65021846236014	1.17719417478586	0.952268887478208	2.99792036213572	0.801047105784103	2.9506410571016	2.37345966842652	0.946809220710224	1.08446034787877	0.0958462673014736	2.31348389257804	1.47978951049677	0.803037265791799	2.90104656159425	2.27056481093577	1.0689329763817	1.87201308817123	3.54511559110825	1.10780595373404	0.992917188223815	1.42952713722408	0.75370166400533	0.310646641311173	2.73668142124005	1.7883594911585	1.44304999344993	1.40045816116474	0.883768851597053	0.520874756537153
PZE-101001280	1	2	2.7	0	1.90858365555246	1.80156081155861	1.84185685660344	0.411117000623398	0.960698295134991	1.58910548177473	1.08976949110345	1.98769033553516	2.40500204593019	0.38239654623396	0.682279929509845	0.598975486070055	2.73488666218105	1.75173688787922	0.326525077402963	0.805294238457138	0.595634630599624	1.84382913591071	0.412418734760763	1.86208536602331	1.05674351614933	1.93214226673563	0.516231650112186	2.36743892198769	1.9717935730897	1.31395832521799	4.12953961501445	1.67567314843122	1.33865759996756	0.504144530589849	0.821760807371704	3.54920318348056	1.34696674172807	0.969703898290009	0.889182219654542	4.28781052869541	2.27529153106306	0.771509651825814	0.426119412083121	0.881018967889917	0.739501156265787	0.903452221947353	1.49818177905422	0.926395764729774	0.762291131026019	1.0148573528315	1.90157244835332	1.69181575988619	2.01294923482744	0.426049790201204	0.979469546299646	2.02982977745458	0.812624906122402	0.579058123469865	1.9392224144766	0.60788137079487	0.771668576085952	2.71162030018581	3.31147555334102	1.29228362273767	1.8154832554671	1.64626119307206	1.40775000132202	1.48201035052941	1.13223050156562	2.00238430633197	1.10371343247105	1.21055723889019	1.21546773715233	2.04446980141951	0.954626187379594	1.65021653835307	1.17719140755474	0.952266628416225	2.99791970134233	0.80104517605314	2.95063548196762	2.37345799723366	0.94680835348353	1.08445844735779	0.0958464326886563	2.31348178144102	1.47978548078393	0.803035121308873	2.90104680393485	2.27056491286262	1.0689309580231	1.87200967780976	3.5451099327865	1.10780614196408	0.992915886332456	1.42952477849529	0.753700112307209	0.310645499865361	2.73667854269904	1.78835778199295	1.44304826513921	1.40045656050693	0.883768304301714	0.520871094836655
PZE-101002081	1	3	3.6	0	1.32927520665679	1.71306217064977	1.53823635310719	0.398762778565284	0.88248395214078	1.19157555460611	0.865186750396181	1.57720929582898	2.07081931398324	0.311168135183882	0.570099807467846	0.406471769223637	2.26562871800198	1.59467268532433	0.321213223348291	0.749428567472399	0.375539554934104	1.5058466625854	0.421880586607876	1.49135256583431	0.794089323750949	1.69637975062642	0.18984805152733	2.09607138375058	1.70674356903913	1.09677326362798	3.78638299731377	1.41754821106015	1.23869532634376	0.33955468745078	0.70035122282313	2.89458248480985	1.24414617005965	0.620285608468673	0.82678218525612	3.95758907521891	2.00517787332632	0.641418237180543	0.399159033455901	0.736232363004784	0.775409963356636	0.841069182589519	1.06355952549464	0.748771886738323	0.788074504308363	0.805801761857318	1.5065144921808	1.41595832238415	2.05786626410762	0.434525520778012	0.816157346932469	1.95834570041219	0.612008278221209	0.417989203193165	1.75072105441228	0.473642157154556	0.59569414291325	2.2105706147182	2.52969500541072	0.963659675718146	1.39378547530462	1.58257327998968	1.24118903687744	1.01316537814057	0.868375630661775	1.53474510292493	1.00057434859278	0.73711293735048	0.965374554162075	1.8009430861559	0.999691273350132	1.42674089390198	0.886564357177349	0.666805559501858	2.91035735789074	0.577157302739017	2.31076660406834	2.1767954785306	0.839854964343893	0.907024699044763	0.111912967037623	2.0496366652763	1.10364191678467	0.557239565173804	2.69569699763773	2.25689833350739	0.901515586887426	1.4620862267812	2.8223248489727	1.07726867186624	0.843602410709921	1.14096703443818	0.622240668863134	0.207108747821943	2.31900688909705	1.60226525338679	1.19396219193053	1.23430179229082	0.817244604801198	0.221466850977667
PZE-101003133	1	4	4.5	0	0.595750525147007	0.614050197740299	0.587426588545519	0.417679028188352	0.460230347612533	0.803935515202691	0.468686803809585	0.860491151428871	0.719594990058668	0.129379298437907	0.364969859098606	0.268420379620168	0.870497089242321	1.03285114234934	0.359204999067346	0.429450695488354	0.0858828322520323	0.679807892501487	0.308254823409009	1.48292657735255	0.348730066694939	0.156719052889526	0.10875002294187	1.51164474786537	0.79050461123056	0.873356300563417	1.43434154254883	0.930765417715247	1.00920641704386	0.123388356799606	0.328097360106138	1.90891067833481	0.88505159857589	0.165258812574539	0.318509753779792	0.79419299185691	1.67794547958217	0.234273777434303	0.24405708377347	0.205642447189253	0.523045369275	0.574652101792164	0.371604664717588	0.238662925285392	0.64421925869002	0.514876917569799	1.42653700993999	0.997731817371853	0.663073951319045	0.180969559921223	0.0755312768758848	1.85132554067458	0.463863274420127	0.432585471181937	0.133401817272407	0.0942404741982944	0.172007380363266	1.38782972565162	1.52697753912678	0.261507428700247	0.765120483590731	1.33329888238643	0.267612179927283	0.540159980692961	0.546705510190223	0.921346647095388	0.738559570672623	0.385250091375108	0.540800852262695	0.754654999253494	0.91349142337312	0.627088372309364	0.488529650872929	0.0348446376727267	0.949104166210028	0.137137144447627	0.837861187727534	1.5088289214755	1.07849882747804	0.353204760416484	0.498582063680521	1.03006976672405	0.812080781551057	0.0510334659721823	1.45204682939778	0.412952674599693	1.0388147429692	0.516644783458622	0.833814725838557	0.766548476686945	0.438468533855606	0.857418845777493	0.314527472575556	0.0553381364920203	0.946306005616146	1.57837984518433	0.402126843181028	0.403910642510883	0.299196678860835	0.0626351009981126
PZA00393.1	1	5	5.7	0	0.841324119599882	1.64682510337062	1.74316371374527	0.433876958452523	1.29072657605447	1.69312344909946	1.07210447289119	1.18357000271677	1.55225934260676	0.255311513910881	1.10609546736075	0.520100127010755	1.77788546984106	2.09479547186489	0.334862388495788	0.805192164972581	0.196068823242201	1.59209757747124	0.46155143998217	2.13469999674607	0.467091633759746	1.73085194882432	0.434585106898464	2.38604551370893	1.38701027460382	0.98195884095472	2.92909644219506	0.777887822142477	1.24711384937375	0.549843292934868	0.709417384509467	2.59492448291324	1.5470490936779	0.466531263635157	0.528646781179877	3.06513441833221	1.76216585214442	0.804371527929058	0.615278740293247	0.509269683131847	0.685200619865217	0.69131114945889	1.0853501824073	0.567913650210388	0.96715758872011	1.0507586100183	1.41515144350648	1.31780276645802	2.24495860839683	0.473527625850742	0.633055061264393	2.74286012722868	0.663203238111185	0.597779369880281	1.41812252666554	0.540936794123835	0.404036288676826	1.65016797934289	2.58559347144301	1.34962243844784	1.22498480408316	1.59779417702916	1.22846183219708	0.953306644620859	0.98284852326189	0.967917480244281	1.00675237150245	0.294012099476297	1.59805279219963	1.90670554548789	1.27783775399984	1.35422061674672	1.25257564116549	0.385806620940841	2.54047122460398	0.870955152016084	1.99519386588081	1.8795247231809	1.3220976408499	1.08474476916256	0.135686888739586	1.73188235689095	1.57131996932539	0.844798706255726	2.6881999250713	1.64207191581668	1.1743177850629	1.87516814551651	2.60323411603092	1.5180947899952	0.870686559612138	1.49022700266216	0.656969278294442	0.0955333004353162	2.73434569391498	2.08805290574451	0.969234640027018	0.944392459309212	0.518299254806626	0.189286749322939
PZE-101005818	1	6	7.3	0	0.83886164151897	1.1381555391857	1.44130401732257	0.435501922224397	1.03822477297257	1.48203773892531	0.673316690684071	1.2849073941032	1.14085311157537	0.156236080771017	0.976751462833986	0.401529854044703	1.90318231599446	1.0627902646435	0.355669139435278	0.70214678459686	0.213662068492967	1.0210985595087	0.253675301183112	1.58177704036921	0.461476105413175	1.3955289966957	0.267208904415223	2.17872172304601	1.08330771994499	1.14691666493728	3.3229702880434	0.751698912873752	1.11758107176796	0.195531957904438	0.449711151487304	2.65813592784828	1.37356172763563	0.239952113973904	0.419432005429891	2.7040173185189	1.47719754475889	0.821801847886021	0.356615619744878	0.259802412778213	0.388461074334491	0.68700761215423	0.9289966076394	0.570400352060579	1.10906584327911	1.03278019885303	1.24145624158683	1.59549897235313	1.1742695731406	0.314680536461868	0.207990182180623	2.16806399517639	0.419563194286013	0.494539874690068	1.36494474042411	0.370178125807298	0.237464987746058	1.67300238269212	3.02016530363431	0.872053377583099	1.18801618438727	1.61889774024755	1.01251153598354	0.560193788279605	0.636532102092322	0.912954072725697	0.895799608907621	0.418854846082181	0.993774451280375	1.42372143595559	0.877319930869875	0.739775968539374	1.23261899933854	0.303687101224073	1.91164931661777	0.553430113130087	1.79237336786189	1.69079354745294	0.827024844721141	0.503708908458814	0.129472684858733	1.41014544957931	1.35339758817856	0.489042417927696	2.84431307547486	1.26893209359726	1.02294868161793	0.89702199848026	1.87555004699034	1.31838052817453	0.635055691959311	1.36988656015348	0.47958577439657	0.0434506652421652	2.00214350530658	1.64138010894905	0.715365854897582	0.635909558121056	0.369504628847208	0.132736654010871
PZA01022.1	1	7	9.6	0	0.771918740775761	1.07471528342777	1.23796468363275	0.360900603823708	1.02094192277071	1.16931265799072	0.69735159140111	1.19965202111023	1.01865049613543	0.175624482894797	0.954917807496328	0.445209455468515	2.03720373715916	0.960587183817902	0.322604940358629	0.585188745884845	0.179456379872355	0.889683777663868	0.204432206402283	1.45974529921115	0.46902335864802	1.31667099845245	0.312869419777158	2.05189491166372	0.931602570867996	1.03540032635769	3.48235193615542	0.64850582241418	1.08464929683657	0.206650757604411	0.312453788605213	2.2617072844997	1.34718266270143	0.195146907778767	0.377920288636559	2.72016864422107	1.21969244375263	0.677204350845982	0.374031569619496	0.222428603150723	0.313200302429618	0.521476105715229	0.85967648061953	0.58744535922404	1.21413648581076	1.07071368106492	1.05367199386344	1.77636746857131	1.15783812463116	0.3751573270597	0.161600271861016	1.96129082324368	0.326037591181683	0.513526098937649	1.32509748208257	0.263793111559454	0.182447980141224	1.45400492938564	3.01067292380419	0.622582450969895	1.11737981577348	1.42860072901327	0.804131686522199	0.478420550040689	0.636433890465432	0.742146284841327	0.698001302563422	0.400446845140332	0.911075152755102	1.52784080255852	0.726859244264648	0.777837679090835	1.31652624108096	0.24875137863383	1.52426292499014	0.475085231522772	1.53292623919254	1.5954746415965	0.764081782331217	0.380501869300016	0.124187212120704	1.1904876697087	1.01841892299906	0.43917411891268	2.69121036177598	1.28047624749772	1.00200506195577	0.746629574175039	1.46155976213291	1.27381112970023	0.591637023981141	1.28280171954149	0.344808244979078	0.0500115650814602	1.77785776101494	1.40256540702737	0.52474610324417	0.708036815085677	0.334754130650129	0.0775543620058065
PZE-101007769	1	8	10.9	0	0.777895373230111	1.02618852334619	1.17149375571556	0.381603536222308	1.15809333812515	1.18280770482186	0.719884878787795	1.23628815462095	1.07872064839113	0.224895494914276	0.986704800666231	0.534350314267752	2.33052932051664	0.963559037601849	0.296900877622301	0.679003269288115	0.163707034539096	0.894590847266579	0.241233530382943	1.55492254049045	0.557126889725256	1.25178434517681	0.40182089627677	2.04870732239497	0.846737847029983	0.955469789011312	3.57370009211502	0.688246789227891	1.12471005325719	0.241859166841216	0.291361423876172	2.18497833198422	1.60621004735303	0.187216409790365	0.35958720645523	2.62078209063416	1.2024063772432	0.693616555282742	0.455215504227242	0.245631904662674	0.333856636498552	0.479565466465541	0.793398348572353	0.655497901607769	1.34263548251507	1.1325068285221	1.14543412554873	1.81473928662986	1.258836335794	0.470322045142069	0.179421263711603	1.82172436226805	0.338643823759447	0.613833483579623	1.31237094486707	0.203094247843021	0.222112025644891	1.46878356218934	3.06162292847913	0.576801648440989	1.11369016005294	1.34162136949812	0.76002802153091	0.620887622552055	0.718683535589213	0.648370147082533	0.712380007863116	0.429064003542606	0.97031324244689	1.7115603294527	0.762090963184127	0.951070092393428	1.47080926786309	0.226605735840608	1.32429514391353	0.500864847465521	1.58651480334461	1.539344511243	0.845346903393325	0.353179337288766	0.127584827893557	1.06333445338368	1.01151188822466	0.435786714127605	2.74163451281915	1.28837735501989	0.99990340986691	0.756618750225867	1.39357234839583	1.33519207964595	0.636789603583873	1.41551979307814	0.315272838413849	0.0811952630186576	1.61846854081462	1.38908413747198	0.523476087762367	0.912313363556723	0.320433301031553	0.0863097082212168
PZE-101009528	1	9	12.3	0	0.675514060679359	1.02115890175513	1.00765307153618	0.374829632935546	1.02409594911985	1.05943705979379	0.451600033315843	0.931856524697818	0.954280270077853	0.237229315799708	0.952839209723645	0.42606189260132	2.02770399841966	0.734175281283541	0.267246016238219	0.595595316344092	0.122482720417076	0.672139419112684	0.134522718373965	1.08409674834164	0.497595634303541	1.2173937680238	0.470629856922524	1.5620157439547	0.780482107235477	0.791853817841299	3.18910207716123	0.621890101602854	0.707987094968212	0.208322111917752	0.194527921506114	2.04558276476276	1.39510109522969	0.137751918046439	0.186120357777209	2.59668025940327	0.910151198830776	0.552474682068858	0.311112443898591	0.253339041156454	0.26534574017219	0.33375065300566	0.812463048492813	0.385949617483936	1.04014382178919	1.08321039845363	0.866421645732448	1.05934786669616	1.11160911276482	0.498739720447855	0.151425391610324	1.55882564156769	0.262486719805531	0.394747463074684	1.31723827347339	0.158490815769341	0.165579428232312	1.38555199964067	2.72493790831296	0.544895807299911	0.734477341409691	0.531375687379106	0.68273578937754	0.547922959011094	0.68617546074538	0.322460157908134	0.604674033558069	0.302170064012896	0.598702629578413	1.4834979471704	0.720387040691431	0.880339667003265	1.11158781425574	0.184833873998751	1.17170686530984	0.383788011605452	1.52047762540009	1.39614072430809	0.681868914823263	0.239376132859043	0.105746942084445	0.764789732171594	1.04591639332158	0.370251742775268	2.81808522594856	1.02335342386318	0.560334622507474	0.607253145507813	1.34403204192724	1.14622524948684	0.591423286832761	1.63754744760779	0.181010570673509	0.0389559819094704	1.60283107997524	0.789075428081482	0.40175456233614	0.99357135825422	0.207510970753627	0.0897933159895741
PZE-101010560	1	10	13	0	0.673608957596835	0.846099714270758	1.02264306851689	0.292859357152581	1.08881364284798	1.10085613632001	0.573478986568838	1.10966211450793	0.881413097998416	0.167900453277683	1.13981604725529	0.247158708912427	2.13128965037216	0.594115985362501	0.23449094373571	0.692406335513291	0.0952250475770187	0.516523395892324	0.199298736424833	1.24748487138756	0.621193991796746	1.15227513351057	0.755115535099002	1.42572494231561	0.793017887754232	0.708892140824363	3.232562708322	0.909850525707155	0.517855426290305	0.156768270293154	0.192535495481163	1.79635728778971	1.26969343127764	0.224716374012873	0.190352871395682	2.81360795979644	0.803553470849778	0.617241454873939	0.311352197193696	0.289727243623901	0.24047983657281	0.416455651578713	0.797894428805882	0.326540805619528	0.622505960476744	1.00568820192855	0.884467416129374	0.987455851286578	1.06477760174447	0.450286891146586	0.191082870742773	1.75988547678714	0.292590898919464	0.370391779877113	1.30341190284961	0.208491448734802	0.145390062471152	1.17013782542495	2.85678897567605	0.578611503108361	0.734005435106809	0.394655603622113	0.751494304732538	0.608008470811748	0.74488757444645	0.387990491769737	0.67877518642546	0.33443520264357	0.710019244544622	1.4827993267172	0.988270020480034	0.809102474349514	1.28033894688051	0.197556267737986	1.07467711886296	0.519865340923735	1.40933091920962	1.49705953476466	0.771779868510903	0.38544929512159	0.0792150955458273	0.831930378736395	1.10074008787493	0.402468685717657	2.55244715529998	1.14283171888524	0.502580014483421	0.66962207417132	1.4678069869599	1.19175591151248	0.63748471197084	1.72968726484199	0.173347562844914	0.055306227784698	1.6041881370256	0.642578737169659	0.396401607977985	1.05711700671941	0.30365819747261	0.164943884422034
