mk.names	chr	pos.ind	pos.cM	N.QTL	QTL.prof_1	QTL.prof_2	QTL.prof_3	QTL.prof_4	QTL.prof_5	QTL.prof_6	QTL.prof_7	QTL.prof_8	QTL.prof_9	QTL.prof_10	QTL.prof_11	QTL.prof_12	QTL.prof_13	QTL.prof_14	QTL.prof_15	QTL.prof_16	QTL.prof_17	QTL.prof_18	QTL.prof_19	QTL.prof_20	QTL.prof_21	QTL.prof_22	QTL.prof_23	QTL.prof_24	QTL.prof_25	QTL.prof_26	QTL.prof_27	QTL.prof_28	QTL.prof_29	QTL.prof_30	QTL.prof_31	QTL.prof_32	QTL.prof_33	QTL.prof_34	QTL.prof_35	QTL.prof_36	QTL.prof_37	QTL.prof_38	QTL.prof_39	QTL.prof_40	QTL.prof_41	QTL.prof_42	QTL.prof_43	QTL.prof_44	QTL.prof_45	QTL.prof_46	QTL.prof_47	QTL.prof_48	QTL.prof_49	QTL.prof_50	QTL.prof_51	QTL.prof_52	QTL.prof_53	QTL.prof_54	QTL.prof_55	QTL.prof_56	QTL.prof_57	QTL.prof_58	QTL.prof_59	QTL.prof_60	QTL.prof_61	QTL.prof_62	QTL.prof_63	QTL.prof_64	QTL.prof_65	QTL.prof_66	QTL.prof_67	QTL.prof_68	QTL.prof_69	QTL.prof_70	QTL.prof_71	QTL.prof_72	QTL.prof_73	QTL.prof_74	QTL.prof_75	QTL.prof_76	QTL.prof_77	QTL.prof_78	QTL.prof_79	QTL.prof_80	QTL.prof_81	QTL.prof_82	QTL.prof_83	QTL.prof_84	QTL.prof_85	QTL.prof_86	QTL.prof_87	QTL.prof_88	QTL.prof_89	QTL.prof_90	QTL.prof_91	QTL.prof_92	QTL.prof_93	QTL.prof_94	QTL.prof_95	QTL.prof_96	QTL.prof_97	QTL.prof_98	QTL.prof_99	QTL.prof_100
PZE-101000161	1	1	0.1	0	0.77349787711146	0.293054014832318	0.0920153814363455	0.253842284125498	0.343991803449231	0.490734357092717	0.327031443908562	0.424196291820372	0.310628688172695	0.310162163074523	1.02651320142027	0.252303092529569	0.509689167229685	0.184910812000911	0.554442435720464	0.265653266603831	0.0073908881658624	0.507426554898705	0.0822825498482432	0.0958415357830091	0.293867792992207	0.098021753507802	0.159588865820864	0.763017529393285	0.168075068080072	0.587907844649788	1.09201770644537	0.0499213225004084	0.0313608703005134	0.261033987650041	0.0737176605123428	0.0818619923700911	0.0774053222561581	0.128864589783717	0.133511835972927	0.114046807192808	0.302809298414431	0.0444476594430646	1.05219870055624	0.140442458611903	0.0962832078272035	0.23888552161029	0.0912102373763614	0.167579265415271	0.138813647138597	0.733853250160885	0.475166249758473	0.100009080022762	0.0576117847143636	0.0107480436411118	0.22155263160927	0.280911413287852	0.456455595597401	0.499257524990719	0.0867937504598557	0.0049431365240139	0.520867187555535	0.902368662768858	0.121773515420179	0.110114447725184	0.319797649797678	0.0755948414471788	0.22498072778443	0.0390035403422858	1.40741295203991	0.151212711684798	0.879997595590756	0.0494408484145049	0.0334132887751611	0.181396068828309	0.020438560774154	0.186292768229936	0.0903145582916945	1.04197330865534	0.12329948794829	0.484778874619751	0.421748632780931	0.0275167603712821	0.323674556420911	0.71539567938965	0.0202717827620772	0.00878510069386581	0.00510623526707851	0.758764468577206	0.198794668917068	0.0198325153320218	0.0675988616631759	0.073321304903981	0.486218456366449	0.717805803305552	0.273084199356215	0.360346896915504	0.148966496642279	0.18486487964553	0.442571281277087	0.217346834797167	0.111464506156566	0.0102511877630369	0.713719990744756	0.03360034231578
PZE-101000659	1	2	1.9	0	0.773495032188474	0.293142816462059	0.0919616737964207	0.253822645463635	0.343853052668425	0.490516950486679	0.327028744120063	0.424506892027038	0.310635121462046	0.310162163047008	1.02631319842612	0.25230488614086	0.509843636955987	0.185047187166433	0.554379899349786	0.265653526662859	0.00738643534390993	0.50738441875031	0.0822475177222896	0.0957544866608005	0.293849785935305	0.0980923170577865	0.159467810683736	0.763044839683616	0.168074979102529	0.587873944484416	1.0920502848197	0.0499210732808493	0.0313878337746664	0.260883702445959	0.0736620062273091	0.0819928880157671	0.0772952396121956	0.128865192159616	0.133562468814778	0.114046587024715	0.302536435818615	0.0444191935199333	1.05226027026857	0.140299425770628	0.0962336523373263	0.238886140443932	0.0912126890192122	0.167516019877526	0.138813838507115	0.733669284203958	0.475100392465459	0.0999493333511568	0.0576118343073509	0.0107144451602	0.221557094873408	0.280692525605098	0.456636219488194	0.49922543991838	0.0867937653785133	0.00494263926852538	0.521193789175739	0.902369786541047	0.121686948306263	0.110111388241599	0.319770530008206	0.0755942793545172	0.224980268125691	0.0389959636745822	1.40752643922661	0.151211395646294	0.879996676936862	0.049320654607322	0.0334014154358709	0.181320963601307	0.0204385713661728	0.186297995064532	0.0901999110493318	1.04211275737342	0.12331615997634	0.484772800121758	0.421840598718015	0.0275345464833441	0.322744883317189	0.715397183805767	0.0202530987343514	0.00877554972211465	0.00510621458049284	0.758796709734757	0.19873482838228	0.0198354234362177	0.067598603507012	0.0733194385452175	0.485882948148092	0.717806876500882	0.273289597739302	0.360226251638176	0.148973890814341	0.184864879654874	0.442578344979922	0.217346833676834	0.111430422452041	0.0102705205332455	0.713528494405308	0.0336016732164425
PZE-101002282	1	3	3.4	0	0.723082198536219	0.528482852650125	0.13791393681231	0.52477611845203	0.458938993237497	0.671432348112798	0.330234994243477	0.470724479962063	0.581145492840976	0.316812156292373	1.09689700278305	0.340956337848963	0.416515639495809	0.258844260380889	0.686083497258158	0.393644851885098	0.0658912428811659	0.488846284264293	0.0549235931042747	0.0892866678154079	0.427143122306853	0.336376942317004	0.0801103055293411	0.955625386959451	0.138391655917055	0.967537491421037	1.37894844484643	0.0538210972136693	0.0618125845018016	0.251700811631531	0.136813410975991	0.127445646538982	0.0369550790877426	0.294180572465569	0.216947885482994	0.169281422847447	0.301701930606331	0.067866808672253	0.761175300783625	0.132615437641286	0.162868274214792	0.296673504717206	0.0992584781497557	0.140485525769842	0.253973514843597	0.80618570528565	0.371701035360022	0.179960101781279	0.0621195392502193	0.0522659350722758	0.302189289709784	0.304918041772438	0.573419263511264	0.575394984518911	0.129165101997513	0.0112667361541702	0.650831968598394	1.24413764196807	0.204126054175306	0.137865494354418	0.555406163892605	0.126132559767172	0.294978500932647	0.126859075254954	1.37822259302595	0.215997549619077	1.09730586504191	0.0214881844287794	0.0939750581194246	0.143165416579388	0.0315462365562208	0.222386912937811	0.129678103006755	1.01247275300044	0.147485466770896	0.567018422203961	0.455041757721247	0.0409688641962327	0.245703719581819	0.908360510936801	0.0208760859045571	0.0047583794828972	0.0219516190688194	0.663150572481298	0.200243381000851	0.0469300053970621	0.116875237646137	0.103158954997915	0.41494413813451	0.906721371082485	0.425387835079158	0.400552579954509	0.267023813214809	0.228536234781302	0.520276557820825	0.366090193599989	0.156314135761685	0.0114542431736284	1.01508738812848	0.0492169095234401
PZE-101002081	1	4	3.6	0	0.708044495054809	0.50964050346977	0.134609965392972	0.524790768640609	0.442440834369798	0.651844888801053	0.319450543340239	0.470727406909806	0.559822459695785	0.313091188165093	1.07601726064663	0.338579275101305	0.416513091500717	0.25048841776415	0.670045137681429	0.384312328953776	0.0620410299180239	0.486196940064898	0.0549234496179766	0.0929195872175907	0.411693918172038	0.33349349936355	0.0812363845223989	0.955635504975017	0.137709052814045	0.961874447915745	1.34897984168248	0.0504911573118496	0.0611640405846974	0.251700371736526	0.134802707068294	0.127446668038764	0.0359497706285337	0.281302707208182	0.208830398726906	0.163596271120699	0.301705596297777	0.0656031218467481	0.748015322627274	0.130166512250513	0.162871576469572	0.285961075947542	0.0984468825247945	0.136701952488237	0.246668158426477	0.791630065166785	0.368814183860215	0.173972431772549	0.06212021941193	0.0518026821028453	0.292139435690877	0.29778176201826	0.559907448720803	0.575396795912181	0.119969120400366	0.011136776320131	0.640508373877147	1.21630286427226	0.192355096462461	0.137867024364348	0.549089354325043	0.121513347374671	0.288272524784993	0.122199265689369	1.37822134069539	0.213998037354248	1.06070711020459	0.0205192928901021	0.0939792425768626	0.140575852918085	0.0311018265917473	0.21264997271497	0.124896017157458	1.01247012216266	0.1416081895727	0.5563466292494	0.436984050075338	0.0407025050434281	0.245700907921246	0.89136310927065	0.0208762886512165	0.0048556487999034	0.0200101438250017	0.641629601706424	0.197297366318081	0.0457431359416309	0.1111729988711	0.0982293722075161	0.414941244227119	0.898770039810446	0.412632590358187	0.400555140302777	0.266852592971196	0.222160475222112	0.5036863551951	0.347051509708597	0.154149995342843	0.0111507134866863	1.00557865736171	0.0492183522783574
PZE-101003135	1	5	4.7	0	0.81648203552072	0.659255970965539	0.18676489649534	0.528137260867791	0.56760056521375	0.806293914813432	0.399165117705921	0.51664810078826	0.73648856020429	0.337364003847188	1.27041272025074	0.371142941191379	0.413504589780706	0.344983387975826	0.809021674183868	0.430686845151271	0.105642958566259	0.498611878953443	0.0552053844669611	0.0765081870186794	0.533254796968405	0.366527515970808	0.0819017231403413	0.953919380663717	0.15107342394792	0.992718627303697	1.55882420891963	0.0665356329349537	0.0752639418452205	0.250806036230012	0.166926552442346	0.12699279139447	0.048909862460768	0.369041648899113	0.284374858245841	0.219257259575515	0.305116060774806	0.0860632148026688	0.859394241145218	0.155120372752515	0.168693108941147	0.367415336145684	0.112501185832543	0.184258842074687	0.350782032968356	0.873963278870868	0.430889127099381	0.20850156516094	0.0598696435784768	0.059922534454725	0.363038278210873	0.34007068705556	0.683892826632085	0.592422269060122	0.231081842852188	0.0146849239898409	0.730443239002195	1.49668777224593	0.298269590814054	0.146101022627455	0.638054929561099	0.159683492738937	0.334020698341676	0.170213110848358	1.38640727910401	0.230941318384273	1.43074183643034	0.0383767851650615	0.084723470939442	0.171774554075002	0.0422315456997379	0.281760793012214	0.155792851338178	0.942878981809021	0.231577731132116	0.634094733060214	0.588490856929952	0.0464720849269276	0.258321564438612	1.02350143019592	0.0220507015660182	0.00624897827079852	0.0401616316857393	0.804435704634969	0.191230890728033	0.052505463042381	0.164849471882495	0.13845586874958	0.43860299687131	0.967594366783213	0.536221772333224	0.405849046223377	0.249966500989684	0.27305846765148	0.679825132067746	0.522200001254921	0.17531130988809	0.0133395770648095	1.11750455286815	0.0532595866482649
PZE-101003115	1	6	5.9	0	0.552291311016542	0.485713749589406	0.172872826440278	0.568800155903132	0.349198532984499	0.592504842842184	0.302235945337126	0.63900118116732	0.635127205744585	0.263264868156811	1.16304966009272	0.285277483203847	0.231204721922426	0.31042246347221	0.691318670238547	0.44914625281021	0.0805385016261467	0.398673941930002	0.0329553688192558	0.116325333626045	0.469074337233281	0.349717406298043	0.101587264534136	0.819878115370637	0.163129100723003	1.04476546240305	1.5355546297456	0.0400254055785053	0.108639423699195	0.153572574302784	0.144942330365626	0.0615932380055466	0.0271072856220897	0.390381530266537	0.229169238205636	0.164051746445588	0.265912320956408	0.0278194895408807	0.607663691166051	0.15160445165525	0.138349959954063	0.289051088400682	0.185320954406747	0.122087926475091	0.368183650125823	0.739925648135306	0.371214722985369	0.171163132078761	0.106962295274859	0.0674169895429859	0.303841990417423	0.235005898009442	0.553177551817599	0.560778616855562	0.225083614758403	0.0160657188339099	0.747532409190967	1.33377330512761	0.245164758184404	0.171144174731602	0.795048852548288	0.0892011003483563	0.165187890794879	0.144959553830759	1.20747433737009	0.270850953817442	1.49477217261266	0.0198807061714366	0.0579910807930706	0.0963371546332673	0.0496330283223999	0.163385961088982	0.0920735785453051	0.776459543171062	0.283889732696571	0.535952764433039	0.505025142395054	0.0485930390851347	0.110678682403237	0.868152266231539	0.00536604557120964	0.0158529669070677	0.063717973502614	0.55733342331792	0.125240649586245	0.0200164578367983	0.167008935977404	0.0809166147984767	0.220820957841439	1.04686061769293	0.574836850488584	0.243703263898433	0.277953741799966	0.150438976017694	0.581564825469169	0.344992257261509	0.183967741522206	0.0212125142480935	1.07012554486058	0.0765834311745358
PZE-101005818	1	7	7.3	0	0.497160824327127	0.478443314087793	0.212835077691955	0.469792632747244	0.360578520258835	0.573135066538256	0.365110654493702	0.722161964169224	0.534496810618057	0.19543834423211	1.20958159163328	0.1792776012064	0.228026615211401	0.36910107406229	0.6797559515289	0.446065480322763	0.105300610948053	0.44471949081801	0.0319811383238662	0.141486016577742	0.524293843749742	0.345559605224801	0.110181633354532	0.732201889359316	0.180991610208355	1.27977939958244	1.45632668517166	0.0428272918929538	0.116503611207242	0.123107399835496	0.155406082577919	0.063934581526549	0.0378037639708036	0.343324457125544	0.326720357211505	0.153498482980047	0.358793946205376	0.017822606621787	0.47466983248975	0.129451585565147	0.166218806232321	0.38218402396309	0.316609709069106	0.0953340098590593	0.407117637980446	0.726564817635039	0.44378525952144	0.149279838756939	0.175338501778115	0.0676646462457712	0.292978011281813	0.204915031136299	0.564485860844867	0.546432476715726	0.24965126682958	0.0213225067701691	0.741311009951088	1.48023186557545	0.200290775477253	0.173717915864487	0.870698254816319	0.121995462686437	0.152297134008367	0.13971080545378	1.1929251248695	0.289303402488888	1.54990181718788	0.0204007804274706	0.0554115822330949	0.102524318796082	0.0671905661123134	0.173328726851572	0.0773280071592076	0.705613579111781	0.389086712487551	0.487001941820055	0.470265861488839	0.0471701783383189	0.149812696437106	0.780698158475581	0.0140100715738142	0.0470930909498145	0.0765475614222314	0.484798431364204	0.0796826671467182	0.0200980922042621	0.348776717257011	0.0831868618239805	0.252752471175621	1.11192001574911	0.607364718645666	0.195541551555296	0.273805997945713	0.128265868059595	0.638395819516679	0.359451239932563	0.224002589485015	0.0409125029776834	0.983297969718826	0.115093805631313
PZA01022.1	1	8	9.6	0	0.506460518969092	0.642569663579772	0.266565563668802	0.401530814864577	0.351535557641182	0.573788835352407	0.402103137861755	0.854913749003806	0.364260421636262	0.122385830752417	1.5004557192558	0.125171228721908	0.169294885078064	0.51811136153151	0.724229939951021	0.488510993325553	0.143420266617069	0.441432551447158	0.0221352001677988	0.168295902165732	0.66343467625973	0.259995927343639	0.308051030800068	0.739959165484901	0.214497084373638	1.39863520033892	1.30129002135842	0.0370469700870271	0.141774231315353	0.301697667920711	0.310143693541249	0.0372317094590981	0.0909716712969215	0.292306956414827	0.353708525774217	0.139888152093798	0.414679457732023	0.0262776190325042	0.45223863879336	0.0854436388010868	0.168542876874308	0.295393033665044	0.368431435546184	0.139154701330017	0.436347372669888	0.795863705147748	0.412995127814143	0.167725215907895	0.206830199264177	0.118305994918669	0.456312013034465	0.215445347036474	0.627462464200601	0.493925012545706	0.33920773506599	0.0196846068154064	0.760345115804182	1.36352852945617	0.218549639993411	0.189692052024925	0.660460972737501	0.100001852078229	0.172531513664472	0.196780624621601	1.24528741576168	0.235756732217572	1.72243897854266	0.027990697782303	0.0172530194325207	0.158093963355535	0.0685511890567987	0.125906245023613	0.104903612250666	0.642112059289596	0.447281242300005	0.553978940069086	0.589193076671883	0.0215567896459344	0.252625665338507	0.775189971670137	0.01498924975093	0.0522597091016171	0.109832101487	0.528896382899087	0.0919017803035702	0.0136893095122232	0.309599703259222	0.1151625908003	0.310432138609104	1.04676431445266	0.753957224625466	0.281548853540406	0.182463110902685	0.129567449272257	0.593102595359809	0.39514581309996	0.28291018017135	0.0520123209197955	1.03572056121983	0.0507825387100934
PZE-101007769	1	9	10.9	0	0.551679575295767	0.726310113407675	0.283811680362717	0.329360946688012	0.34954079289114	0.565250343942153	0.425487842227901	0.897852395034955	0.301296140951176	0.0851683998834021	1.64608675945053	0.101548999984764	0.140556160371138	0.65752457119122	0.732662808091456	0.5284551286044	0.176588679593563	0.487973919428072	0.0188084223497213	0.171470331364173	0.763865651642797	0.200214081667446	0.465811278433363	0.731796683552658	0.262375792682435	1.39039793654702	1.21238594858537	0.0423861528874716	0.161693712894174	0.42875845558444	0.408665727439745	0.0284378001679219	0.131101287189173	0.275063626236119	0.353766446537122	0.133622783179055	0.409612584939704	0.0397977139729171	0.448307473553533	0.0719413263533713	0.168943938224261	0.253453539608035	0.379631521377997	0.174080145022829	0.459413751079535	0.870807224129666	0.396747650875988	0.182330607224145	0.24045286653567	0.148591177866727	0.589941686069115	0.228790382697369	0.669433025167124	0.454803809962144	0.406373907334915	0.0169102163702387	0.754646761700637	1.28711172015629	0.237546708986164	0.209728504127818	0.549009888375603	0.0925067061012976	0.173441467619465	0.23635400189149	1.28094668539495	0.211343233275423	1.84070813781682	0.0321172642282599	0.00975655451981102	0.199588221213262	0.0673000793650215	0.115856023193821	0.132110680698786	0.628500782061136	0.485594331214032	0.604401411222186	0.662347654415817	0.0148872834621228	0.301221156298573	0.831401970673834	0.0171394597340408	0.0506264595272717	0.145245753331477	0.559357071357034	0.147862562048569	0.0132660981536892	0.288555308439228	0.148103152987735	0.340425968169098	0.967617957060056	0.811761915245671	0.35050765260626	0.138746777503819	0.141198553884203	0.567166980203008	0.435410053263509	0.311483095233532	0.0871854112034925	1.0046973109556	0.028299049862508
PZE-101009528	1	10	12.3	0	0.609807549725881	0.792296464796194	0.310777688092652	0.24051926928927	0.294103585614883	0.532676879274504	0.475225076976296	0.889803762360928	0.252031055166598	0.0642944703766203	1.82167966403826	0.0607886160876009	0.111216843307517	0.846007722502514	0.683943298032762	0.528818215559752	0.18928426814639	0.520196159462073	0.0102805320277837	0.144962734948118	0.848663437884678	0.15183895991933	0.558918750018427	0.782870255735611	0.272064759978959	1.33452954503421	1.06500958850489	0.0416136473158548	0.222915364638303	0.583757560137363	0.557630460281276	0.0325282588912579	0.169368880832545	0.267564717576414	0.327679140755263	0.0880116753089237	0.378056363041007	0.0410785075886049	0.473863686108747	0.0793824839050215	0.174380405340042	0.232518970234904	0.337329949734802	0.186947498494632	0.39208036277011	0.943451548681259	0.373763555462046	0.22611165449526	0.262596148112679	0.144854577515025	0.631522893774085	0.322891872838429	0.637774147964665	0.401582641391139	0.471261805114932	0.0143071741258024	0.659175804645516	1.41800281697169	0.233304335728652	0.194606786923387	0.448219717595506	0.0939904054535353	0.206583305702718	0.292253256029299	1.2963534988036	0.235610467512122	1.82431043747162	0.0296416935939868	0.00902826707271857	0.212251755879315	0.0640644715255563	0.108566305320987	0.12844774866837	0.652828766978033	0.514672597085308	0.679078093977943	0.719243352979124	0.0155140921929597	0.327163226724671	0.865604508936886	0.0258077765714292	0.0466440341528934	0.173734670657835	0.653374961528182	0.360083903306374	0.0156656436546469	0.289747226094361	0.215879952763406	0.335655091446181	0.840813745533343	0.783291822592835	0.419379088229783	0.103419264063158	0.131337762146108	0.590042037826768	0.469741180135953	0.295038112377745	0.094206825760867	1.00867944813848	0.0271761234720905
